"","Estimate","Std. Error","t value","Pr(>|t|)"
"Ing707",-1.55384999372838,5.12269701531905,-0.303326546364484,0.761648359840156
"Ing708",40.8017767004673,19.6247078703359,2.07910237288892,0.0376375268878432
"Ing709",-7.76176015002631,4.40763000442645,-1.76098269188462,0.078276891653877
"Ing710",-4.66618867792358,5.92309270151463,-0.787795989877106,0.430837774267368
"Ing711",1.41385477850144,3.57452649041178,0.395536242994402,0.692456997445958
"Ing712",-0.220562499104207,0.391078054789017,-0.56398587546212,0.572778461671516
"Ing714",-4.4503440939804,4.68452888239983,-0.950008892185663,0.342134449016913
"Ing715",2.94775579744796,6.23866078323106,0.472498169057572,0.636583246483007
"Ing716",-2.7535919061801,3.61436134084784,-0.761847432092713,0.44617197376847
"Ing717",-5.04736980875777,7.88929833425931,-0.639774235287763,0.522336439256724
"Ing718",-7.00613321149492,9.85739273000383,-0.710749120319588,0.477259002513142
"Ing720",0.674692031384067,1.00415756688002,0.671898568150389,0.501666333337308
"Ing721",-9.49089940806039,3.43171334866141,-2.7656445756935,0.00569316824131088
"Ing722",-0.202148307733599,2.70712820306374,-0.0746726023188787,0.940476944953992
"Ing723",0.518408881338059,1.89573049069782,0.273461277265859,0.784505225917909
"Ing724",-12.0566846587982,6.87079614368622,-1.75477257753855,0.0793338478823951
"Ing726",-0.575836322642034,0.230316149678152,-2.5001995016273,0.0124308224476333
"Ing727",58.835661714711,23.303452759434,2.52476155881631,0.0115955287668791
"Ing728",-84.0907783117089,44.621860962921,-1.88451975101587,0.059528423895323
"Ing729",3.16799871260758,11.1593397424726,0.283887647989615,0.776503321611283
"Ing730",-0.47937243799348,1.29604222294097,-0.369874090140129,0.711485421639381
"Ing731",5.27568282806103,3.13798534494527,1.68123246227367,0.0927541066706737
"Ing732",1.60160311559336,1.6977365134467,0.943375549096147,0.34551536416009
"Ing734",0.157381883022613,3.84170033118294,0.0409667255264941,0.96732337440678
"Ing735",-5.35964171797193,4.60481057063749,-1.16392230163551,0.244487812608023
"Ing736",-0.799536695158365,4.51893417089922,-0.176930370065397,0.859567252442842
"Ing737",0.43149467467878,4.36888432961242,0.0987654151779889,0.921326832344519
"Ing739",-1.08578263482507,4.33339556736398,-0.250561624930436,0.802159043919804
"Ing740",-13.1832781399949,13.0268297283443,-1.0120097072667,0.311561903087535
"Ing741",-1.96476220761283,3.99965289975395,-0.491233178692505,0.623274079157792
"Ing742",1.16178623860096,4.18942082484388,0.277314284521477,0.781545462098397
"Ing743",-2.56677864385111,2.81570490027239,-0.911593627443984,0.362008247217874
"Ing744",-3.16530763528734,3.14395099547181,-1.00679293024805,0.314062638293683
"Ing745",-16.0103600840582,12.0142041923816,-1.33261927529171,0.182692107024611
"Ing746",-0.0834190981233104,0.942710461932591,-0.0884885672662401,0.929490432522364
"Ing748",-11.2073881575805,6.73095728456874,-1.66505114856015,0.0959390025973123
"Ing750",-3.70581090662687,14.9314142197438,-0.248188875620815,0.803994202968942
"Ing751",-0.498765639252018,4.85333480766135,-0.102767614231905,0.918149806986097
"Ing752",1.71823847253605,6.8418939924084,0.251134915922779,0.801715805863376
"Ing753",-2.89993842160723,3.1970311355353,-0.907072311362296,0.364393991367574
"Ing754",-0.457130848203933,1.65700173226979,-0.275878316420192,0.782648162075701
"Ing755",-19.7296943612954,18.9549521067867,-1.04087281519595,0.297963860904291
"Ing756",-1.53791565683794,4.9204436402751,-0.312556299649427,0.75462536707417
"Ing758",-6.47759447763178,14.4448241455694,-0.448437060385996,0.653849105742081
"Ing759",3.53316039896992,4.96116929473046,0.712162836838221,0.476383279311979
"Ing760",-1.07126508733687,5.25218008520456,-0.20396579514755,0.838385058028577
"Ing761",13.1899957667597,14.1539103929185,0.931897645286697,0.351415602908724
"Ing762",9.32985940665905,5.89641606857362,1.58229326054258,0.113619436552789
"Ing763",2.95717175060905,1.49859785515123,1.97329239491713,0.0484942481818419
"Ing764",3.81407344479376,18.9845018829366,0.200904583555172,0.840777937946985
"Ing766",-27.2030035465133,7.03091234219813,-3.86905741709314,0.000110064306162714
"Ing767",-11.5326249588687,8.06679193103229,-1.42964205070217,0.152856130147025
"Ing768",-2.47319532084912,9.39784483818807,-0.263166221983077,0.792428773219782
"Ing769",0.272395754498409,5.08552112456807,0.0535629973460281,0.957284582995278
"Ing771",-1.83979735185079,3.1552498011616,-0.583090870071038,0.559847429354439
"Ing772",5.23221347710701,3.03859761104996,1.72191719564311,0.0851205025820642
"Ing774",0.286714355351672,2.76839858230481,0.103566862511889,0.917515502683792
"Ing776",-4.16992003402513,7.2281768079939,-0.576897901752136,0.564023538472776
"Ing778",-2.09552076587285,2.94996218424891,-0.710355128300193,0.477503216805883
"Ing779",-2.32531893292143,4.18064618270155,-0.55621041133378,0.578081503713896
"Ing783",1.04454176926877,3.69413084752839,0.282757111856943,0.777369842740108
"Ing784",86.9309707106894,34.8727742845437,2.49280341166372,0.0126925765245818
"Ing785",1.93275572432713,7.54111223953908,0.256295843760742,0.797728540895452
"Ing786",1.52343874122508,6.54530239395367,0.23275299589403,0.815958757051765
"Ing787",0.443587973112681,7.05066959188418,0.0629143044262465,0.94983620725936
"Ing788",1.45395306401932,5.73851911902646,0.253367294568844,0.799990458943946
"Ing790",2.31758510928694,3.67439215384539,0.630739728436851,0.528227490212187
"Ing791",16.7142577922406,8.64180350248325,1.93411685274234,0.0531315514672717
"Ing792",2.68505374307842,9.17747239878831,0.292570070102627,0.769857856779324
"Ing794",-1.64133786374173,3.70661373143624,-0.442813301483601,0.657911926409988
"Ing795",4.48662890467712,15.8925670943578,0.282309892293609,0.777712699300365
"Ing796",-0.0912407505073772,5.37490777334108,-0.0169753146202658,0.986456703070891
"Ing797",-2.83290282367329,2.96431473347433,-0.955668705378319,0.339266518799346
"Ing798",1.53071744807984,2.75022351774697,0.556579288265933,0.577829400196323
"Ing799",9.7153951075794,3.26265741552293,2.97775520695367,0.00291178061277616
"Ing800",-1.51024502771613,3.21045421182681,-0.470414753822877,0.638070663115723
"Ing801",-7.07992961752442,4.5519964358395,-1.55534603713254,0.119900501152714
"Ing802",18.5149018716009,15.2866387452723,1.21118201195976,0.225858959182762
"Ing803",-2.09551361359537,14.0259452372273,-0.149402666141424,0.881239413785184
"Ing804",0.0301584256205618,1.5869969613778,0.0190034551763595,0.9848387902293
"Ing807",5.85270678474248,3.80555201035218,1.53793898199826,0.124100349725945
"Ing808",0.951722031895397,13.6317724314486,0.0698164553935603,0.944341374014263
"Ing809",32.4267051973206,2.68839729489343,12.061723636947,3.11850693521282e-33
"Ing810",-1.89237460362468,2.32672009627757,-0.813322843023625,0.416055515251145
"Ing812",-1.77888823259758,4.20359712115075,-0.423182379597453,0.672172790812078
"Ing814",0.24214419623572,0.0904956906323325,2.67575388997812,0.00747027214315998
"Ing815",6.67658435570401,6.19618556980221,1.07753137482568,0.281273186397375
"Ing816",0.113986175314496,2.86067746987453,0.0398458674614219,0.968216933863683
"Ing817",382.546159425966,132.697287658509,2.88284836997146,0.00395074541836696
"Ing818",15.414819492789,19.8244626641383,0.777565564017727,0.436846572417359
"Ing819",-1.84761254783486,1.92046064625969,-0.962067382861133,0.33604282487734
"Ing820",-1.81906327410989,4.58629511645028,-0.396630227214383,0.691650007105877
"Ing822",-1.22223591439711,0.388358889379246,-3.14718150613401,0.00165416040037334
"Ing823",0.496922241517507,1.47544257476732,0.336795379241291,0.736279380488806
"Ing824",1.46483070760688,4.81607860686262,0.304154235672064,0.761017752649186
"Ing825",-4.73852805120146,22.07203102555,-0.214684731355998,0.83001822141701
"Ing827",28.6636594815638,15.9298641577902,1.79936622168535,0.0719958345607388
"Ing828",161.039565898237,46.5705043982176,3.45797340997665,0.000546892249452248
"Ing829",-1.96285996002361,7.13986502170602,-0.274915555694161,0.783387724323285
"Ing830",0.660571034578097,1.26248264632993,0.523231773916571,0.600826462663778
"Ing831",1.54720688783293,4.72737538454816,0.327286657389237,0.743459054592065
"Ing832",-38.8882220157,38.7099158529985,-1.00460621416432,0.315114788170913
"Ing833",-5.16167590201303,2.92265001358112,-1.76609442732708,0.0774155059587797
"Ing835",1.05959613253961,3.05185893345636,0.347196956230075,0.728451859087903
"Ing837",2.06811299347179,4.61365240730284,0.448259385600489,0.653977308852141
"Ing838",2.71573424120848,1.39696817411804,1.9440201226653,0.0519256167553479
"Ing839",28.3702134871941,19.1869153507615,1.4786229557253,0.13927776334893
"Ing840",0.24771904180277,0.391138898018217,0.633327554630563,0.526536615891009
"Ing842",0.310131329250624,6.36720587403648,0.0487076019506837,0.961153449438382
"Ing843",-0.449261688997713,1.99640025618305,-0.225035880258132,0.821956712049162
"Ing845",23.8713071138808,14.0801942120418,1.69538194959451,0.0900392117269735
"Ing846",21.3409579841886,4.97257735841541,4.29172970996055,1.79230616817689e-05
"Ing847",4.33731287749606,1.45421808454789,2.98257388185659,0.00286637990808966
"Ing848",141.96096923834,48.798171445745,2.90914526164522,0.00363347438529742
"Ing849",-41.1335902069576,4.49134320689799,-9.1584161601774,6.48519787677965e-20
"Ing850",-0.751415205933572,4.84346445954216,-0.155140026774265,0.876714570755009
"Ing851",2.07247862539664,1.19385008340257,1.73596220682074,0.0826063572814201
"Ing852",-3.69832589523276,4.63046044619158,-0.798695062447737,0.424489321652731
"Ing853",-3.42985978419128,4.96407124001884,-0.690936857743052,0.489623883791473
"Ing854",0.229107185604755,3.46044040857095,0.066207522324989,0.947214148012973
"Ing855",1.1179817537368,3.67879351856788,0.303899022354486,0.761212179900738
"Ing856",0.646513054139167,22.6983835800422,0.0284827794833647,0.977277763797305
"Ing857",-0.672768978140755,3.51293147561131,-0.191512126783994,0.848128904898997
"Ing859",143.242902283252,49.3487729579013,2.90266391031547,0.00370944282813043
"Ing860",111.204399928767,36.0846941619597,3.08176091030857,0.0020643113111034
"Ing862",0.137700144340947,3.84926945583576,0.0357730592573051,0.971464145740667
"Ing863",39.0935945728891,6.86515719103287,5.69449372899317,1.27809744564405e-08
"Ing864",616.774233455549,188.849271940847,3.26596034560695,0.0010952102769598
"Ing865",-60.9462311394173,18.2355922110318,-3.3421580409408,0.000834845489325054
"Ing866",5.16478566528138,6.3392787797155,0.814727644066976,0.415250801868029
"Ing867",-7.45105087270838,6.45680525115645,-1.15398414275757,0.248538760095659
"Ing868",0.752938464614186,5.17744839335268,0.145426551345424,0.884377513057692
"Ing869",-3.63252456448632,4.21863878753553,-0.861065558686618,0.389225959223103
"Ing870",0.381713812520881,5.1089205839522,0.0747151587597379,0.94044308541164
"Ing871",-2.42036368066711,7.51569765901317,-0.322041118533353,0.747429377291217
"Ing872",0.4712218439723,6.26597790228924,0.0752032406306671,0.940054756403007
"Ing873",-3.99678046869242,5.29949060796969,-0.754182008112595,0.450760603095828
"Ing875",-5.23753104552924,4.10410300292642,-1.27616949228482,0.201930097687088
"Ing876",1.1720610079184,2.06695585612689,0.567046947057026,0.570697095889621
"Ing877",2.48850940541373,6.19656036403304,0.401595281772432,0.687991888566659
"Ing880",17.980090426723,18.4731168045496,0.9733111427247,0.33042607999597
"Ing881",1.98978639392086,5.74320861684444,0.346459013883799,0.729006263182892
"Ing882",1.01481718748839,2.86010109669589,0.35481864213148,0.722734168028144
"Ing883",-7.82995101091903,8.79645979764405,-0.890125253913639,0.373423550789763
"Ing885",-0.550996959891222,2.00575979505678,-0.274707350924652,0.783547686393264
"Ing887",15.4298142131171,6.17125123482652,2.50027322272043,0.0124282376422116
"Ing889",-6.50693010965775,5.40617752248684,-1.20361014461556,0.228773448833387
"Ing890",-0.0471111875278015,26.4821066250753,-0.00177898186857963,0.998580619872349
"Ing892",3.05361788214925,5.06153766057209,0.603298461243516,0.546326077707624
"Ing893",25.4722166958634,14.5647720822651,1.74889222790377,0.0803453492905643
"Ing894",-1.35359994320337,4.29730597202122,-0.31498803017899,0.752778389500008
"Ing896",-1.98437287944494,3.42645012526847,-0.579133741014094,0.562514113524489
"Ing897",-18.7101912031435,10.3970044865579,-1.79957517834427,0.0719628059029956
"Ing898",161.426428358924,40.0620092057587,4.0294141896338,5.63980348899063e-05
"Ing899",-4.09861704895163,2.4378830418665,-1.6812197216047,0.0927565805464594
"Ing900",-7.16040783249414,20.0588013189907,-0.356970873713924,0.721122375072962
"Ing901",-10.8986686957995,7.87956667903759,-1.38315584342902,0.166653017151444
"Ing903",-6.220787709782,7.03609528293093,-0.88412499541801,0.376653474527594
"Ing904",-9.56929197205014,6.47516967861786,-1.47784420285535,0.139486129703152
"Ing905",-0.221905513670504,0.29641483886744,-0.748631595227737,0.454099771019996
"Ing906",1.82709136751605,2.72576122476741,0.670304996238969,0.502681394001134
"Ing907",6.06681896900209,3.8218012445582,1.58742398695917,0.112453438500486
"Ing908",-80.0848213917365,37.912446989297,-2.11236223856363,0.0346841601473936
"Ing909",-29.909536696048,7.42025249131899,-4.0307977027789,5.60676823226316e-05
"Ing911",138.524985445423,39.6606493977033,3.49275636050086,0.000480467072206976
"Ing912",3.09994446545358,6.20461126319432,0.499619449786067,0.617355850579674
"Ing914",-8.83174499510227,2.83987491749267,-3.10990633450146,0.00187758903954363
"Ing915",5.00745636290309,5.2745146201229,0.949368183339382,0.342460082258727
"Ing916",-1.81476161126213,5.45948343681466,-0.332405369897222,0.739591291426469
"Ing917",1.71018932496512,2.78456353457283,0.614167823334467,0.539120691074909
"Ing919",-0.95446402954331,8.13665881962743,-0.117304172474447,0.90662175989379
"Ing920",-0.208085990308755,0.318279283016164,-0.653784275045595,0.513268291294723
"Ing921",3.15067026153357,1.20841071622303,2.60728427780019,0.00914212657256089
"Ing923",1.96591334524009,5.72332901685184,0.343491233764761,0.731237337091149
"Ing925",4.21883196010668,4.48831874128529,0.939958189978852,0.347265425090596
"Ing926",-43.6607636041917,22.347842131267,-1.95369035398302,0.050770244147149
"Ing927",3.08192999234478,10.0939387197133,0.305324816993966,0.760126170995278
"Ing928",-22.7767316505187,8.53915546220134,-2.66732837355405,0.00766002408491334
"Ing929",-0.483943881457971,1.01481447169858,-0.476879168512402,0.633460291937348
"Ing930",-258.740306541022,88.8152654002887,-2.91324138226559,0.00358619604180478
"Ing931",3.52973668416733,3.16181717880595,1.11636330772936,0.26429786440567
"Ing932",-0.606084129279184,3.34281726289558,-0.181309381163776,0.856129018659312
"Ing933",5.06446928978604,4.36175735701476,1.16110752507614,0.245630424298163
"Ing936",1.18862028668419,0.340428952419174,3.49153701010904,0.000482662381019522
"Ing937",139.202062743841,61.5357586036538,2.26213287854999,0.0237140620734432
"Ing938",-130.591072449922,52.4492699984517,-2.48985491035008,0.012798279428854
"Ing939",4.28687191726396,2.11130508917212,2.03043697438579,0.042342872121431
"Ing940",-0.563361403145514,2.08234523542133,-0.270541787962228,0.786749969666014
"Ing941",7.91921054930923,11.7380029782868,0.674664213662097,0.499907274106991
"Ing942",31.2242629363076,13.0073456382388,2.40050997372708,0.0163933740623716
"Ing943",-3.85688153127095,2.9069879584061,-1.32676212851796,0.184622633266523
"Ing944",-0.209278027778544,3.47899925678135,-0.0601546629740189,0.952033852710142
"Ing945",-27.8197279068742,14.4783626096578,-1.92146920593887,0.0547056162954148
"Ing946",3.41400817591336,3.13173476889132,1.09013324175022,0.275685019830702
"Ing947",1.4168520711687,3.76607101456527,0.376214910894943,0.706766417928865
"Ing948",-16.1623779895479,5.85164193538496,-2.76202443143586,0.00575662215988141
"Ing950",-2.67653287785213,1.96865105338139,-1.35957709379469,0.173999460506638
"Ing951",-1.03431086583945,2.59533042518977,-0.398527623226944,0.690251201285761
"Ing952",-0.143986055777885,0.41620831861862,-0.345947087880822,0.729390948178166
"Ing953",28.1515458353528,5.90972013132562,4.76360051064519,1.9328428176864e-06
"Ing954",10.4982572560334,14.3737416639427,0.730377482876906,0.465179387409136
"Ing955",4.5532034202012,3.27846110777609,1.38882337490647,0.164922454774289
"Ing956",-0.70162673556996,1.82912323984382,-0.383586365470853,0.701294535835756
"Ing957",14.5133002425379,6.30594175096726,2.30152779960451,0.0213856212614636
"Ing958",-0.0709306862264575,2.61130897207127,-0.0271628853517842,0.978330448662207
"Ing959",-1.33793309971165,1.94293366926481,-0.688614913044311,0.491084221950347
"Ing960",-0.20328138135091,3.83822405297864,-0.0529623540848674,0.957763133667828
"Ing963",0.902626579731157,2.18191843033843,0.413684841367398,0.679115252698235
"Ing964",0.19304024883761,3.98161576152933,0.0484828924736483,0.961332524852248
"Ing966",-0.194849184560286,3.44131529793942,-0.0566205557151235,0.954848775992689
"Ing967",2.51004876356814,4.57281480349279,0.548906717510388,0.583083728154431
"Ing968",3.90101464839401,10.9586859766552,0.355974672210168,0.721868270736387
"Ing969",52.8407520070163,14.7491949309647,3.58261940765875,0.000342047647201338
"Ing971",-69.1997498028954,25.6722094447849,-2.6955120458848,0.007041732640997
"Ing973",43.6677197011317,17.1128980334319,2.5517431130497,0.0107357088883792
"Ing974",1.73453051681314,1.29433454533693,1.34009443158424,0.180250075053027
"Ing977",-20.9569587673324,11.528251811195,-1.81787829677533,0.0691175373393314
"Ing978",-5.29176211345712,3.80717998411167,-1.38994272283974,0.164582271451461
"Ing979",2.4585629953549,2.20871789134604,1.11311770733047,0.265689012597887
"Ing980",2.52654239050541,4.32422364303913,0.584276531250294,0.559049615266234
"Ing981",-0.796599222104681,6.36070782889242,-0.125237511851474,0.900338450161611
"Ing983",-272.149550699776,89.6488793160451,-3.03572730385563,0.00240674756618872
"Ing985",18.4566100340223,3.53503468942562,5.22105485675478,1.82070052240851e-07
"Ing986",0.0833598261629962,2.95385592383132,0.0282206811410333,0.977486797894498
"Ing988",2.03895720158472,2.23407008663588,0.912664832576957,0.361444446415672
"Ing989",2.12754989804092,2.8531708985382,0.74567909659073,0.455881683539092
"Ing990",-0.228812438233604,0.534236182258925,-0.42829828048357,0.668444704046087
"Ing991",23.3080657040787,13.4694733235463,1.7304363091416,0.0835882489298381
"Ing992",-0.116054907563982,0.638912186717618,-0.18164453578544,0.855865979554784
"Ing993",2.70669611920516,6.85130452979326,0.395062882905722,0.692806285405843
"Ing994",-0.543272930374317,2.99793824308727,-0.181215517573456,0.8562026884044
"Ing996",-5.4149667520965,6.33886904801834,-0.854248086066604,0.392991355835132
"Ing997",-0.910694587597949,4.45875262188443,-0.204248736098989,0.838163964566689
"Ing998",-24.1296735133687,14.1781505480187,-1.70189147249114,0.0888118830493631
"Ing1000",11.9045742190478,5.83661071710909,2.03963820717928,0.0414168924659169
"Ing1002",-0.104963960879045,1.34981666155374,-0.0777616426502125,0.938019469043896
"Ing1003",-2.17874797496649,4.75601748211349,-0.458103441200617,0.646889709328187
"Ing1004",0.0713429669157129,1.76540044615004,0.040411775736942,0.967765780967995
"Ing1005",-1.05400630930766,5.26658138704305,-0.200131020836542,0.841382848316534
"Ing1007",0.652438126383503,2.80951606603922,0.232224379945722,0.816369272337116
"Ing1008",7.86491888954352,9.83883530940198,0.799374991268307,0.424095099774502
"Ing1009",-30.7950420682154,38.6335530475997,-0.797106132854863,0.425411415905798
"Ing1010",-11.6335349058695,11.9963370219193,-0.969757258787667,0.332194793151041
"Ing1011",-4.72005068952821,6.90357696240392,-0.683710881363829,0.494176184385852
"Ing1012",0.996521354962856,2.16073739725087,0.461195032876619,0.644670356570177
"Ing1013",-0.959533311717999,4.18944161203889,-0.229036086565966,0.81884631846954
"Ing1014",12.0241524783733,11.2185074667858,1.07181392123442,0.283833716369677
"Ing1016",58.0161542010847,77.2207421471729,0.751302727582096,0.45249106036813
"Ing1017",5.92429917285688,4.16236585676245,1.42330092469692,0.154685239673357
"Ing1018",-46.8752595144079,28.7958804936205,-1.62784602210003,0.103594196220412
"Ing1019",4.92181901677264,12.2251669506929,0.40259728448892,0.687254521252998
"Ing1020",2.58811863319426,6.88789532740754,0.375748833304117,0.707112904078808
"Ing1021",-0.457830119943855,3.25290222667418,-0.140745121752997,0.88807459645283
"Ing1023",444.122917978951,129.834646681227,3.42068106881648,0.000627552162654791
"Ing1024",2.93561357023607,2.97164604835888,0.987874572699293,0.323241891366612
"Ing1025",0.882758603600793,2.76918951273329,0.318778689411358,0.749902086232695
"Ing1026",4.8268280852219,4.76570099757623,1.01282646302753,0.311171571968735
"Ing1027",-14.1088018738321,5.02937384403213,-2.80528000330968,0.00503858500761181
"Ing1028",-5.04057302228445,8.29266916044576,-0.607834814673048,0.543313097790283
"Ing1029",1.12092646861031,4.23593449883947,0.264623182657195,0.79130610533436
"Ing1030",-8.92460944835781,5.4549896332688,-1.63604517118209,0.101866752418794
"Ing1031",-0.755863293225693,1.81804406286693,-0.415756311226996,0.677598711647042
"Ing1032",-4.13150917854044,2.75756790965946,-1.49824385614157,0.134106633139396
"Ing1034",33.5694119955777,5.22774250962596,6.42139736870467,1.42189708553479e-10
"Ing1037",-0.984318442605702,5.04455076465675,-0.195125094092036,0.845299630560957
"Ing1038",2.09619654376558,1.14145372580433,1.83642708975213,0.0663290361351303
"Ing1039",2.84393463201778,4.21220225933396,0.675165734436377,0.499588638227878
"Ing1040",-2.23774863140931,3.56474197983438,-0.627744909468393,0.530187739579762
"Ing1042",-8.77626415021601,4.68006580123149,-1.87524375146748,0.0607930783768113
"Ing1043",6.81569197309873,12.6913073062282,0.537036241314081,0.59125648351218
"Ing1044",-11.0928541970089,6.24096679717789,-1.77742560688274,0.0755335975291394
"Ing1045",-0.180873911863595,2.63024653398237,-0.0687669043668466,0.945176762043506
"Ing1048",302.299243464312,109.767914426374,2.75398548878396,0.00589981529198262
"Ing1049",-0.176100123198063,1.99363353868859,-0.0883312403110462,0.929615467948323
"Ing1050",-0.790219836376119,4.19924658790398,-0.188181336778927,0.850738945236924
"Ing1051",2.37462946303506,4.03863095356127,0.587978820134854,0.556561958901599
"Ing1052",-3.79532848139138,6.63692550277902,-0.571850396663666,0.567438287729101
"Ing1054",0.887602475663273,1.13382450821665,0.782839380548715,0.433743009376541
"Ing1056",9.93532314960075,2.35069560721977,4.22654601433127,2.39759874896523e-05
"Ing1057",4.02474022302207,6.65072581739072,0.605158043427069,0.545089969326626
"Ing1058",-0.825794896288747,5.59935305068406,-0.147480412257245,0.882756299087278
"Ing1059",-5.74333787401952,6.18715009184994,-0.928268716413549,0.353294267293856
"Ing1061",-0.31710499476732,6.09758104697108,-0.0520050479566547,0.958525879846176
"Ing1062",-18.2279731972193,14.9455593655374,-1.21962468927397,0.222640652542468
"Ing1063",-0.59905459349478,10.246047541675,-0.0584668957525496,0.953378090072116
"Ing1064",53.577979733424,23.1286619007792,2.31651878363179,0.0205533599169809
"Ing1065",7.26775161037691,7.01221469099876,1.03644168506509,0.300025292997456
"Ing1066",-0.406945773623148,5.70229170170917,-0.0713653027433115,0.9431086841767
"Ing1067",1.65002520171012,3.90833761766531,0.422180825487585,0.672903597057922
"Ing1069",5.70585086856721,2.22819163915553,2.56075409686471,0.0104614545892312
"Ing1070",2.57908635837705,3.45506583403982,0.746465185400378,0.455406873820797
"Ing1071",96.5262343962202,40.4919620808611,2.38383692554736,0.0171547714972595
"Ing1072",39.5936771944486,15.4008254293235,2.57088020224301,0.01016071525089
"Ing1073",-110.461671205203,31.9447550842182,-3.45789695097005,0.000547047259802661
"Ing1075",-0.521130232614748,3.70055696011478,-0.140824810489766,0.888011642945981
"Ing1076",-0.544767546321985,7.41648286881272,-0.0734536243065839,0.941446856227689
"Ing1077",5.07251460427655,7.03471539077434,0.721068916438167,0.470886728712071
"Ing1078",5.21700128016746,4.90553596534015,1.06349261671466,0.287588492732217
"Ing1079",1.67873783400143,1.72130155878979,0.97527236028399,0.329452627438404
"Ing1080",3.43313650303691,2.0217773028864,1.69807846696843,0.0895291542784503
"Ing1081",2.89569942812929,4.44899043366472,0.650866633971169,0.515149982695128
"Ing1082",2.90416558732637,1.76504790718568,1.64537493600215,0.099929084928937
"Ing1083",43.2542016230661,20.3000641657703,2.13074211341661,0.0331387016619226
"Ing1084",-12.3439307034012,3.49797294089574,-3.52888112972087,0.000419501922843524
"Ing1085",1.02837871766769,3.79591458364819,0.270917244054353,0.786461188340943
"Ing1088",6.23910258291917,3.38874935911319,1.84112246783335,0.0656380601235383
"Ing1089",-0.210447079684933,1.81878363227947,-0.115707594872723,0.907886990239521
"Ing1090",-0.271855037498953,7.64041538823976,-0.0355811855357231,0.971617136956789
"Ing1091",34.7182686105458,17.2902154115712,2.0079720109971,0.0446775035182558
"Ing1092",2.69152749755263,9.3070426350157,0.289192561278956,0.772440999692982
"Ing1093",-2.70085715755965,4.70293042796539,-0.57429239044221,0.565784988477098
"Ing1095",-2.63189563824557,3.67735551871669,-0.715703343027341,0.474193990638131
"Ing1096",25.0894149451193,13.5935998637485,1.84567849551229,0.0649732752298508
"Ing1097",-0.000818151656805736,0.250695736731323,-0.00326352441199497,0.99739616462744
"Ing1098",78.3486855300833,33.4970706979795,2.33897125621821,0.0193597131386832
"Ing1100",1.15987317263164,2.32331503944313,0.4992319822927,0.617628745219283
"Ing1102",9.01098213925107,9.0438642583804,0.996364151629227,0.31910129669599
"Ing1103",3.50444785015702,3.42883919394974,1.02205080259835,0.306785625081648
"Ing1104",-0.7218153007685,0.317242547085171,-2.27527898574938,0.0229137129528334
"Ing1105",0.780393442751158,0.807177361625166,0.966817802198911,0.333662329319828
"Ing1106",13.7413127513504,13.5715553263889,1.01250832501352,0.311323573129413
"Ing1107",7.27009720795005,20.8674932775161,0.348393413203266,0.727553282363825
"Ing1108",-1.23540185195754,3.26388611106827,-0.378506421461255,0.705063773864876
"Ing1109",10.1814283827344,6.03643202131703,1.68666330487608,0.0917044062771652
"Ing1110",-39.0799191022398,13.0738782423178,-2.98916039892012,0.00280536826610617
"Ing1112",-6.16463502218503,3.59217808023399,-1.71612734237927,0.0861747767350173
"Ing1114",12.3673119335915,12.0266721957659,1.02832369023457,0.303826531557429
"Ing1115",-1.66440721844129,1.17843167126617,-1.41239179073739,0.157870842156304
"Ing1116",-1.11538937453023,4.61168415822546,-0.241861614165576,0.808893165374956
"Ing1117",-38.8271195431049,15.7566243274406,-2.46417752535272,0.0137522372809871
"Ing1118",15.4060461743449,14.1427288781482,1.08932627550746,0.276040574087816
"Ing1119",1.65379694466109,2.1003764563196,0.787381204776487,0.431080459997893
"Ing1120",70.5634893301602,33.6404716570509,2.0975772887349,0.0359716376690439
"Ing1121",-7.36669105850334,5.02625581345258,-1.46564188770231,0.142782457798651
"Ing1122",2.1551458052931,4.31019097639678,0.500011673982656,0.617079659583301
"Ing1124",-0.523622163448978,0.328000000906091,-1.59640903049539,0.110434268847758
"Ing1125",0.358565295323027,6.40226284578461,0.0560060253632221,0.955338309095125
"Ing1126",-2.1593597656019,12.6190653270958,-0.171118835637161,0.864134354192567
"Ing1127",-5.57289676598019,4.59954534071474,-1.21161905213749,0.225691550782946
"Ing1128",1.79807177226016,10.8095371039971,0.166341236905998,0.867892328824792
"Ing1130",-3.66062583032982,5.8469128475797,-0.626078398251673,0.531280147491939
"Ing1131",-40.8605139253126,13.080122868268,-3.12386315761904,0.00179087053879826
"Ing1132",-0.801846428995132,3.23306384281841,-0.248014412327882,0.804129181162481
"Ing1133",10.8735455043131,9.27055022940749,1.1729126357377,0.240863350478436
"Ing1134",-0.60530350486474,1.38693733186185,-0.436431762963774,0.662534461433038
"Ing1135",29.4449147667723,33.2668049557002,0.885113998954294,0.376119913254832
"Ing1139",8.09365348332578,9.06406852071182,0.892938250061924,0.37191524450879
"Ing1140",-5.15719669321018,7.53442460509831,-0.684484478047662,0.49368774541705
"Ing1141",-88.2979370372286,28.0193212399439,-3.15132319877015,0.001630907426095
"Ing1142",0.0762629283274948,4.01446743237684,0.0189970225471083,0.984843921649126
"Ing1143",-4.95886574030241,1.99150542559664,-2.49000865203105,0.0127927486411469
"Ing1144",17.4799523144676,13.9142048431152,1.25626670812717,0.209053436190234
