"","Estimate","Std. Error","t value","Pr(>|t|)"
"Sodium.Monofluorophosphate..inactive.ingredient",2.24626441724549,5.90191217879363,0.380599431031289,0.703509909243915
"Aqua.Fluoride",3.40593382302043,3.13349612208117,1.08694368536774,0.277092178959608
"Beta.Vulgaris.Root.Extract",11.1496576805327,12.321790445579,0.90487317811294,0.365557940711171
"Potassium.Acesulfame",-0.608265204235822,0.392240088663919,-1.55074716178998,0.120999105618671
"Salvia.Triloba.Leaf.Extract",-0.778833215024877,1.52064036088151,-0.512174499020524,0.608542048601638
"Titanium.Dioxide.night.toothpaste..Sorbitol",-6.14460393387146,5.89341006253602,-1.04262283952245,0.297152331520993
"D.C.blue.colour",-59.0681550757266,23.248035462496,-2.54078049609895,0.0110779679345232
"aroma.flavour",-2.02184831126635,2.8381316460313,-0.712387078342049,0.476244452174957
"herbal.ingredients..Mimusops.elengi",368.610522426817,100.830920296125,3.65572902978834,0.000257982222631713
"colours.1",-0.704745931308405,5.46360189969432,-0.128989253654779,0.897369170239305
"potassium.nitarte..other.ingredients..Sorbitol",-0.449399506740415,4.54960086219698,-0.0987777874042785,0.921317008795073
"Salvia.Officinalis.Extract",-0.759848755774919,0.843627468510633,-0.900692289117115,0.367777185396262
"food.flavourings",1.88562970967645,4.91108912435508,0.383953469776232,0.701022432468721
"Sodium.Lauryl.Sulfate",-0.923431382863854,0.973712745453422,-0.948361194998886,0.342972270343601
"lota.carrageenan",47.059283717812,16.1806056422147,2.90837591363304,0.0036424162757876
"calcium.dihydrogen.phosphate.hydrate",0.854554146673691,4.23726773193474,0.201675749736848,0.840174994642324
"Sodium.Bicarbonate..organic",26.381680426195,5.09196130554336,5.18104495363596,2.25656267903265e-07
"Sodium.C14.16.Olefin.Sulfonate",-1.1393263827563,0.436616880033883,-2.6094419040049,0.00908472064260824
"main.ingredients..Sodium.Monofluorophosphate.other.ingredients..CI.77220",-1.22319638107235,4.76547894036535,-0.256678582862141,0.797433049716935
"Sodium.Fluoride.Sodium.Benzoate",1.28155662903439,2.93406366367269,0.436785556121919,0.662277847338843
"major.ingredients..SWA",1.35353374409415,4.20460884397885,0.321916685789323,0.747523640817292
"Stearyl.Alcohol",235.941994243163,65.3176528061935,3.61222401765164,0.000305313800543823
"mint",-201.40704829741,51.2945848293975,-3.9264777942404,8.68723101600554e-05
"Tilia.Cordata.Flower.Extract",4.01527663808356,3.82588853859587,1.04950172948771,0.293976768122702
"phyllanthus.emblica.fruit.extract....",-18.8362531391328,18.4606236925396,-1.02034760324728,0.307592352799871
"O.Cymen.5.Ol",-0.616774490044937,0.833775045798926,-0.739737286636999,0.459479622129398
"L.limonene...Ingredients.from.organic.farming",0.833445611540275,5.72163969327643,0.145665518316308,0.884188859187105
"Anise.Alcohol",0.614105356789047,0.595778486997586,1.03076121443025,0.302681814430618
"Sodium.Monofluorophosphate",-0.828834155323344,1.68304902546642,-0.492459900325036,0.622406841662523
"Sodium.Fluoride...",-1.32503464884902,2.83662550419702,-0.467116525212273,0.640428352739964
"active.ingredient..Sodium.Fluoride..other.ingredients..Triclosan",-1.78626915180128,4.28763673767072,-0.416609256121748,0.676974641263285
"extract",-3.46316264868049,2.71754158194367,-1.27437337911993,0.202565575573215
"active..",-0.594367184481635,4.52431307753712,-0.131371807011461,0.895484264871403
"fluoride...",0.644672034956545,4.92347206063694,0.130938497673357,0.895827024566267
"Potassium.Bicarbonate",-6.10399112540874,5.30313845791942,-1.15101485164759,0.24975814476613
"Urtica.Dioica.Leaf.Extract",17.6224515871387,14.0470452111104,1.25453085131386,0.20968323300542
"main.ingredients..monofluorophosphate..",0.159363420005609,3.79934649482389,0.0419449555924212,0.966543552824225
"CI.74160..",1.43874235615683,1.91471210421663,0.751414457029021,0.452423838270632
"Niacinamide",-1.42141411302335,7.93653231059166,-0.179097628208028,0.857865265786965
"Mentha.Piperita.Flower.leaf.stem.Extract..",-13.8826607052878,4.78156210165958,-2.90337350224301,0.00370105471155385
"active.ingredients..Strontium.Chloride.inactive.ingredients..Aqua",3.70620964702887,5.57853491041963,0.664369714726778,0.506471533943596
"glauca.extract",12.8471287650485,8.35182299857403,1.53824246122577,0.124026153440942
"Synthetic.Wax",-0.171659309636789,3.81832924117955,-0.0449566548074204,0.964142902833422
"Calcium.Carbonate",-3.10062539312886,5.28317412610428,-0.586886844748993,0.55729511996927
"Stannous.Chloride.other.ingredient..Sorbitol",-3.95006389923304,5.84335110525647,-0.67599290682357,0.499063336672001
"Mimusops.Elengi.Flower.Extract",-2.06558339370605,4.20153522864382,-0.491625865617884,0.622996409079912
"Eriobotrya.Japonica.Extract",1.22061529287671,4.11231196093916,0.296819721964369,0.766611320013175
"Rubus.Idaeus.Fruit",5.97328926502866,2.38319859251997,2.50641691539124,0.0122144916846723
"maricha...",2.64303030205007,4.86192551736288,0.543618015662992,0.586718458950796
"plant.glycosides",-0.600110439715829,5.97907818864845,-0.100368388032651,0.920054206644056
"Hesperidin..certified.raw.ingredients.from.organic.farming",-0.669196168369445,6.1174223463044,-0.109391853379833,0.912894248795418
"red.227",3.14983389399919,3.91360426673581,0.804842206651199,0.420933004540201
"Citrus.Aurantifolia.Peel.Oil.Expressed",8.84704629993875,13.5883184354429,0.651077345734164,0.515013965148406
"Hydrastis.Canadensis.Extract",-312.484817766149,100.748401609648,-3.10163548774578,0.00193078167132008
"Essential.Oils.1",5.42232072957574,6.66021534229311,0.814135947698777,0.415589629003409
"Lonicera.Caprifolium.Flower.Extract.1",-16.147029367546,8.86447240794334,-1.82154432034521,0.0685588988264706
"Eugenia.Caryophyllus.Extract..",3.19055483674395,14.3107647185853,0.222947892686713,0.823581359265398
"Viola.Mandshurica.Flower.Extract",-35.9440773409366,9.30997799241108,-3.86081227799206,0.000113839028867561
"CI.19140..Close.Up..Fire.Freeze.toothpaste",-12.9692896438186,3.7991792142111,-3.4137083071275,0.000643810745533694
"Citric.Acid..organic.ingredients",19.2426804892041,4.9337108600671,3.90024487347894,9.68274017063745e-05
"Sodium.Monofluorophosphate..inactive.ingredients",-1.92037381587143,5.78420982634878,-0.332002792693232,0.739895245768549
"Benzyl.Alcohol.ginger.mint..Glycerin",0.440250998610986,7.79742232963309,0.05646109444885,0.954975800594652
"toothpaste.active.ingredients...other.ingredients",-13.4472319344989,5.30146839873889,-2.53651081607837,0.0112138720630331
"Salvia.Officinalis.Leaf.Extract",4.66699420631287,2.92218106614161,1.59709275389806,0.110281794687865
"Poloxamer.124",16.5563760243783,7.98055587063141,2.07458932595235,0.0380543023745845
"Sodium.Monofluorophosphate...Aqua",-4.56319151445533,2.55749334719487,-1.78424374767597,0.0744193311617045
"bran",6.49871456394177,5.13107782342504,1.26653985528596,0.205354191683477
"toothpaste..Erythritol",5.88498957248926,10.5415639747618,0.558265318749559,0.576677765044489
"Citrus.Aurantifolia.Peel.Oil.Distilled",-3.80303384504761,4.14873703499513,-0.916672667601858,0.35933991192554
"spray.congealed.FD.C.blue.lake.no.1",-6.25284177383597,6.38507924857159,-0.979289611046691,0.327464464975985
"astringent",-296.685457013529,90.4922029743857,-3.27857480823522,0.00104747381060727
"Sodium.Monofluorophosphate..other.ingredients..Aqua",10.3112344162402,12.3817317710599,0.832778048087011,0.404993056489524
"CI.42090..Clinical.Gum.Protection.Toothpaste..Stannous.Fluoride",-2.95446530236009,2.93151235616273,-1.00782972862083,0.313564582651345
"Zinc.Stearate",2.09217889066404,3.30890196474082,0.632287965300269,0.527215544665202
"Propyl.Steardimonium.Chloride.and.or.Silica",1.17298519630832,2.06811897984484,0.567174910022014,0.570610164675449
"Erythritol",0.65424757368751,0.810469396721501,0.807245253595093,0.419547536241458
"Ruscus.aculeatus..root.extract",2.23977059534798,4.23202988452273,0.529242622680716,0.596650820581596
"Chlorophyllin.copper.Complex..from.controlled.organic.cultivation",-14.320241036534,8.35812946857212,-1.71333084637901,0.0866877516568318
"permethol",0.767920021385451,3.3831068948839,0.226986626567058,0.820439539551859
"green.pigment.7",3.64265620202162,5.45477868633526,0.667791749488723,0.50428446389956
"Blue.1",-0.215724840154692,0.369053117454998,-0.584536019211374,0.558875081492515
"active.ingredient..Sodium.Fluoride.1",0.337460855466237,1.43327835641985,0.235446836934852,0.813867546377067
"AC.1131.flavour",-3.30175108812999,2.13379083662646,-1.54736398313065,0.121812318156812
"colouring..",-4.04818053907544,7.97729948884769,-0.507462524722159,0.611843345053018
"sodium.monofluorophosphate...",-0.00288494331550401,3.941605387675,-0.000731920888002877,0.999416028661914
"active.ingredients....",-0.729353874449952,4.7709534839721,-0.152873817969552,0.878501371969559
"Potassium.Nitrate.other.ingredients..Sorbitol",1.8201461123332,3.91451648189326,0.464973419003945,0.641962271076466
"L.limonene.mouthwash..Aqua",-31.6566048603464,7.08699560676716,-4.46685825938971,8.03912528066814e-06
"neohesperidine.DC",-2.00474171906413,2.14549098198495,-0.934397644127776,0.350125062190238
"alpha.hydroxytoluene",31.3263905727196,9.15142943266667,3.42311447661913,0.00062196817951725
"Metaphosphoric.Acid",2.63175726635241,4.0513668506239,0.649597373772047,0.51596968916801
"travetine",352.115794786742,100.943995950832,3.48822920541257,0.000488664654207456
"Paeonia.Suffruticosa.Root.Extract",4.69156381239045,3.00767651325014,1.55986316737257,0.118829037437741
"paeonolum",0.0755242320170818,1.5744088249096,0.0479698988103794,0.961741346787107
"Calcium.Glycerophosphate",-0.27108130907981,0.20703936842765,-1.3093225271045,0.190460122030629
"perfume.oil",-3.95799766394601,4.49013409794842,-0.881487629902735,0.378078595671409
"Ginkgo.Biloba.Leaf.Extract",8.27676188837633,3.1838713824393,2.59959052806811,0.00934946383122858
"PEG.1500",1.18016173017049,1.84981314272155,0.63798969902126,0.523497381991686
"lactic.acid",2.88518859518292,11.1360245206171,0.259086049051106,0.795575053189769
"sodium.acid.fluoride",-8.45296569625581,4.24290923735942,-1.99225701597061,0.0463744446242148
"Ammonium.Glycyrrhizate.1",-4.33388922904803,3.42221563521421,-1.26639864082579,0.205404716702211
"Petroselinum.Crispum.Seed.Extract",-12.7850468013405,6.5286881848267,-1.95828724536948,0.0502286149678138
"mixed.Scutellaria.baicalensis.root.extract.C",0.0366686476306683,6.65886420840389,0.00550674206336724,0.995606405532862
"organic.peppermint.leaf.oil",-28.7434334029639,9.88884650099849,-2.90665179200239,0.00366253037119496
"carbon...certified.organic....non.GMO",0.765499089976309,7.420348512313,0.103162147802906,0.917836688025977
"top.grade.teeth.brightening.silicon.abrasive",8.14553921169262,6.87168208508476,1.18537777371465,0.235900887044591
"Eugenol..ingredients.from.certified.organic.agriculture.Essential.Oils",-6.25411216804544,9.85976631805439,-0.634306327990088,0.52589780907443
"esetidina",2.35537720584451,3.67266781852918,0.641325957648897,0.521328028282402
"CI.77266..natural.origin",18.9634843534061,9.03294097118071,2.09936989668243,0.0358133933343318
"Schizonepeta.Tenuifolia.Extract",4.73571668367308,4.04335407431955,1.17123472162651,0.241536910636128
"fluoride.anticavity.toothpaste..Sodium.Fluoride",-5.35939462978312,5.53069751191198,-0.969026893667589,0.332559037866626
"blue.color.15.1",3.73258066084095,5.09829582674768,0.732123201101504,0.464113336145087
"major.ingredients..Sodium.Monofluorophosphate",-0.560315116227134,3.80703451922877,-0.147178890392789,0.882994274208597
"amla",222.967351711157,65.2131419746785,3.41905549954536,0.000631307767973546
"five.leaved.Chaste.tree",-8.83347624056493,12.8719374304325,-0.686258481934538,0.492568636739715
"Benzyl.Alcohol..Cinnamon.Mint.toothpaste",-17.6174451946105,7.59764553834419,-2.31880325367877,0.0204290420179944
"Sodium.Silicate.",90.7306142731871,43.8690681536598,2.06821384843156,0.0386497615937456
"toothpaste.active.ingredient..Sodium.Fluoride..inactive.ingredients..Aqua",-8.1953212280086,4.72584997257574,-1.73414756616615,0.0829277585234368
"CI.77289",0.0837317750696304,2.32881871649834,0.0359546127298097,0.971319384282801
"ingredients..Chalk",3.82034678955698,5.50466930809508,0.694019309014411,0.487688856424104
"Isomalt.1",3.43544066124528,0.840311891530661,4.08829233034831,4.38518449378385e-05
"Titanium.Dioxide..product.from.organic.farming",-3.61336047518314,3.42525503848748,-1.05491720604219,0.291492844437279
"Hydrogenated.Palm.Oil",2.16112573312549,9.72778829347312,0.222160029384635,0.824194586888608
"Artemisia.Absinthium.Herb.Extract",-2.69437640655523,5.24912124515292,-0.513300470825139,0.60775434794337
"Pimpinella.Anisum.Seed.Extract",1.56722456809256,8.33806618594319,0.187960197621684,0.850912289819943
"Polylysine",-2.53272211260965,11.7377939296823,-0.21577496825915,0.829168281273044
"Fluoride.and.or.Sodium.Monofluorophosphate",-1.00038220426772,1.25017679816859,-0.800192585347287,0.423621340851753
"Titanium.Dioxide...certified.organic.ingredients",2.28054920858222,3.41588011185475,0.667631513374144,0.50438676172729
"Titanium.Dioxide...made.using.organic.ingredients....ingredients.from.organic.farming",-4.41815954097849,9.64308648038412,-0.458168611260085,0.646842892006325
"Agave.Tequilana.Leaf.Extract",-3.97004448454628,12.0417754709508,-0.329689296576198,0.741642776256072
"Strontium.Acetate",3.14253872280873,0.642363061931953,4.89215353285931,1.01549989424853e-06
"active.ingredient..Silica.1",6.77225545654128,12.3573771012462,0.548033405556452,0.583683197612146
"Glycine.Soja.Seed.Extract",1.78946631166897,17.9298626630833,0.0998036820077481,0.92050251246983
"Methylparaben",0.30982627730971,0.252884926378204,1.22516704236593,0.220545862350603
"PPG.2.Methyl.Ether",-0.995792500417625,2.03856038305305,-0.488478295122303,0.625223558136422
"flavour....ingredients.from.certified.organic.agriculture",-13.6786563619961,14.7412800564889,-0.927915100288388,0.353477667215574
"active.ingredients..Stannous.Fluoride",-2.44234120884885,4.77776437375535,-0.511189129012896,0.609231760772935
"Sodium.Hyaluronate",6.62014971046635,4.06315288865289,1.62931346466296,0.103283323319157
"tetrasodium.diphosphate",-7.32067336757779,4.97042205847078,-1.47284743256393,0.140828796666199
"D.sorbitol",-0.985809813509948,3.7224708439387,-0.264826738701028,0.79114928793806
"tricloguard...total.12.professional.clean",2.96693931874744,2.94272640120318,1.00822805597366,0.313373374330122
"copernicia.ceritera.cera",-0.955161148462333,2.65108314331763,-0.36029090633009,0.718638452186389
"PEG.stearate",6.2247938459355,4.5437614024028,1.36996494636443,0.170733629021786
"Sodium.Saccharin..Fluoride",0.227351603236579,3.63656231254717,0.0625182751446749,0.950151562663961
"tricalcium.phosphate.hydroxyapatite",-1.95781369354602,2.91903240764926,-0.670706391753516,0.502425611930715
"Phenol.officinalis",-48.9323921680395,19.8388217413615,-2.46649689210229,0.0136635574547936
"medicinal.Ingredients..Sodium.Fluoride.non.medicinal.Ingredients..Carbomer",-0.682139454894631,2.8438492550495,-0.23986484293548,0.810440756543016
"fe.biologic.enzyme",-7.83951815864743,6.77747820463426,-1.1567013455369,0.247426547091295
"Spirulina.Maxima.Extract",14.6310061301975,8.55423879627938,1.71038083909478,0.0872315602026543
"Mineral.Salts.1",1.09573795379063,2.28842685919846,0.478817118137837,0.632080917911055
"food.essence",2.69851772731491,4.33200836345469,0.622925327217719,0.533350120838785
"Polypropylene",-7.11630803249705,8.35648732387596,-0.851590836757988,0.394464952855638
"Essential.Oils...from.organic.farming",-1.02152507049133,9.88042368380915,-0.103388792139074,0.917656819168138
"active.ingredient..sodium.fluoride...other.ingredients..Sorbitol",4.36926269730456,4.45923524919556,0.979823322416724,0.327200915721699
"active.ingredient..Sodium.Fluoride.others.ingredients..Aqua",-0.544508983015617,4.61594349360589,-0.117962662188106,0.906099998989888
"Magnesium.Oxide",-0.378745035389028,6.57086849924363,-0.057640026646801,0.954036705898994
"strontium",-0.159417886396659,3.08079504215598,-0.0517456968786525,0.958732527637161
"Ethylhexylglycerin..ingredients.of.natural.origin",-11.8340503136275,8.74485957548428,-1.35325790099633,0.17600884325702
"active.ingredient..sodium.fluoride...inactive.ingredients..Glycerin",-1.80728552278066,8.34339557125799,-0.21661270969898,0.828515320864165
"active.ingredients..Zinc.Citrate",-1.79362298149243,2.32783300663452,-0.770511877948485,0.441017490090317
"Aluminum.Fluoride",-0.449764119552824,1.6579326461552,-0.271280091260547,0.786182132270147
"Imperata.Cylindrica.Root.Extract",2.54410823099512,4.44177775245415,0.572768016047058,0.566816760215714
"Sodium.Hexametaphosphate.non.medicinal.ingredients..Glycerin",0.752784623237343,5.00677900575883,0.150353075774162,0.880489588540974
"Eugenol..organic.ingredient...natural.ingredient.from.vegetable.extracts....transformed.from.organic.ingredients",-340.710590730784,100.568284188956,-3.38785327281342,0.000707581421187044
"PEG.12.Oleate",-2.95005524955636,3.91107121195716,-0.754283184754415,0.450699861424589
"CI.4251",2.80507155599746,3.46137241106925,0.810392879722222,0.417736845808023
"Keratin",6.09098247535993,3.82394473701056,1.59285316453649,0.111229907290878
"Piper.Betle.Leaf.Extract",4.86091960727568,9.96746430372395,0.487678657194648,0.625789910292401
"Psidium.Guajava.Leaf.Extract",1.39391803206099,1.12686623513788,1.236986244326,0.216125985429779
"AGM425",0.836802134889772,4.45679360526518,0.187758781088985,0.851070181150354
"methoxy.cinnam.aldehyde",4.50100476768463,4.03041821872947,1.11675873902324,0.264128712610599
"active.ingredients..Sodium.Monofluorophosphate",-0.9531109680019,2.41872784436809,-0.394054655723744,0.693550463315224
"Linalool.",1.7033796138172,2.07020732945804,0.822806290741481,0.4106409855902
"Extracts.of.Neem",0.1265959441059,20.8254835146227,0.00607889579211978,0.995149913850899
"Stevia.Rebaudiana.Leaf.Stem.Extract...certified.fair.trade.ingredients",-0.715227848588365,3.751679557704,-0.190642041141189,0.848810552693231
"Commiphora.Abyssinica.Resin.Extract",1.38319727698081,2.48560752189609,0.556482576109065,0.577895490007609
"Menthol..",0.901134963710235,5.8966212329152,0.152822256698473,0.878542032903859
"Mentha.Arvensis.Flower.Extract",-0.313728509184958,9.21990286659424,-0.0340273117541906,0.972856161822076
"Benzyl.Alcohol..organic",-0.472008560857493,8.52814841295254,-0.0553471325781112,0.955863199748307
"active.ingredient..Potassium.Nitrate",0.0791618194831032,1.99095872285126,0.0397606532845319,0.968284869011996
"non.medicinal.ingredients..CI.77220",-1.39234021685279,4.59337748969012,-0.30311904910448,0.761806473660534
"Linalool.sodium.fluoride..",-11.8677325539341,9.03052536906734,-1.31417963727616,0.188820829960664
"Piper.Longum.Fruit.Extract",0.538100081162795,6.19413072326467,0.0868725742486727,0.930774823319944
"preservatives.approved.for.organic.certified.cosmetics",18.7577142425052,15.5853570282939,1.20354729175932,0.228797749241173
"melon.flavor",0.0386120443975121,3.15870486182481,0.0122240114498085,0.990247176598717
"Urtica.Dioica.Extract",7.21491702771108,13.2210439807627,0.545714622703711,0.585276281085171
"active.ingredients..PEG.80",-473.861333469053,145.824660472513,-3.24952811090805,0.00116041212209597
"Xanthophyll...component.of.natural.essential.oils",-0.744519989203484,16.3851060806366,-0.0454388263060031,0.963758589623344
"chamomile.tincture",-1.08845350886471,5.94460878789615,-0.183099266528845,0.854724449995643
"active.ingredients..inactive.ingredients.1",0.932976923125049,2.16186574253827,0.43156099140071,0.66607133937695
"Potentilla.tormentilla..extract",12.1738391330101,5.91932165531512,2.0566274046079,0.0397521981857148
"chamomile.tincture.1",-2.98068480691834,7.17996979496316,-0.415138906156586,0.678050581710192
"FE.enzyme",-7.83179933070514,10.0854783623767,-0.77654217770386,0.437450296249769
"laminaria.saccharina.salt",-8.41772896696396,5.5437652715812,-1.51841366915649,0.128946927933114
"Indiana.optamint.888401",5.5527771725218,5.19931221921355,1.0679830212931,0.28555816526727
"active.ingredients..Sodium.Monofluorophosphate..inactive.ingredients..Cellulose.Gum",-1.82170437079884,8.59767248530313,-0.211883434023902,0.832202998897969
"Caulis.sinomenii.extract",8.6135821442756,4.28174489143531,2.01169905323065,0.0442828213300921
"in.aquaeous.base",-17.9727483626189,12.4687221169483,-1.44142665094678,0.149500616777111
"Papain",-1.00972574931565,5.26952761698813,-0.191615989649707,0.848047543009919
"stannous.fluoride",0.241566158749708,2.73801956793011,0.0882266005616343,0.929698630998303
"active.ingredients..Sodium.Monofluorophosphate..inactive.ingredients..CI.42090",2.39226595792061,6.16603230067387,0.387974931246982,0.698044193513492
"Sodium.Fluoride",3.24784807960682,2.98909200968261,1.08656677984017,0.277258784257219
"Acetic.Acid",2.90977677990792,6.70245981503448,0.434135654701117,0.664200832612505
"Aluminum.Silicate",-5.61773354642356,6.78025416674195,-0.82854320918813,0.40738594157252
"Carbon.Dioxide.1",-6.23811461970864,3.64024336068519,-1.71365318238901,0.0866284980561351
"Salvadora.Persica.Stem.Extract",-4.83023112238008,3.88660976516846,-1.24278778015439,0.213979949462353
"may.contain.colorants",-0.966285526311731,4.17590834583355,-0.231395290865478,0.817013231425725
"sodium.dodecyl.sarcosinate",-1.55687984870152,2.81958953123539,-0.55216542388685,0.580849378167026
"active.ingredient..Fluoride.other.ingredients..CI.77220",-0.338773083524254,6.97524304496522,-0.0485679253526202,0.961264760112746
"O.cymen.5.ol.other.ingredients..Sorbitol",-45.2261077131146,23.2771175822925,-1.94294278719111,0.0520556814194352
"CI.77220.",49.2327754890353,19.7980382368294,2.48675019717104,0.0129104217159449
"tannase",23.9554313712516,14.0673827809332,1.70290605895224,0.0886218053239229
"amyglucosidase",3.32006399179051,6.5795624190908,0.50460255261919,0.613850952571237
"active.ingredients..Arginine.inactive.ingredients..CI.77220",-0.209800579274971,4.15589466827154,-0.0504826507939934,0.959738947500864
"monofluorophosphate.sodium",1.21117046974033,4.05971012834215,0.298339150198127,0.765451538204617
"PEG.8.",8.33761597667258,47.4819837932303,0.17559535871501,0.860615985414831
"Linalool..from.organic.farming...naturally.present.in.essential.oil",-4.23830457708975,9.8671259151563,-0.429537903289503,0.667542583428206
"Argilla.1",-1.44355643840577,2.88324228275712,-0.500671222477135,0.6166153485147
"titrated.extract.of.Zea.mays.L..unsaponifiable.fraction",14.0854732581681,7.71749925142645,1.82513438605966,0.0680154413642044
"Glycol",-0.907989394565389,1.49810241525697,-0.606093004936274,0.544469001462611
"Commiphora.Myrrha.Resin.Extract.1",0.275339519719979,4.49162778277283,0.0613006092748858,0.951121230883009
"Sodium.Fluoride...inactive.ingredients.1",1.06830547928879,4.60011942798019,0.232234292177467,0.816361573537936
"Piper.betle.leaf.powder",-4.13389876204741,11.0452960723841,-0.37426780911588,0.708214311839285
"Hectorite",-9.87385358944215,18.1042320554366,-0.545389252590645,0.585499983062104
"Syzygium.cumini",-0.346948461796609,6.91735097551421,-0.0501562611214502,0.959999031685953
"Sodium.Fluoride..ingredients",0.219606065525078,1.80827992726919,0.121444728890355,0.903341629487455
"Coco.glucoside",9.42500932838696,9.46066296003524,0.996231381268005,0.319165780640731
"minty.splash.flavor",1.514918418008,2.98582713421991,0.507369767206499,0.611908412193535
"Lactis.Proteinum",-0.472085771809364,1.38977004908104,-0.339686246743857,0.734101119985429
"calcium.supply.agent",-407.299937788156,104.930749509833,-3.88160705694747,0.000104544650587899
"Propolis.Cera.1",-7.75992699275284,4.69149916246354,-1.65403993990655,0.0981559138742897
"colour..",3.49625977944402,4.59126013248936,0.761503308144808,0.446377396709501
"CI.42051.active.ingredient..Sodium.Fluoride",-3.01138618187182,3.24935989113767,-0.926762895696812,0.354075675526377
"shunthi",33.7403960225897,10.0385555702907,3.36108076369524,0.000779764977215089
"Hydroxypropylcellulose",-33.748356482858,47.9198056211914,-0.704267391016579,0.481285350163977
"glycerin",1.73732412042652,2.38223161818315,0.729284300974696,0.465847645639809
"active.ingredients..Aqua",-2.42331467025866,2.7238514545753,-0.889664767213416,0.373670817466752
"sodium.bicarbonate",-1.04929421428266,3.33165486589514,-0.314946852695901,0.752809652489455
"Eucalyptus.globulus.oil.",0.909445286035226,2.95192249753472,0.308085759973287,0.758024542157784
"Pimpinella.Anisum.Extract.1",-3.29446029910515,9.56200429918927,-0.344536584174563,0.730451217501329
"acid.red.33",-0.504341386727384,1.49221066087932,-0.337982699058181,0.735384480075389
"YD.teeth.cleaning.factors",1.06995593130676,4.36817548360373,0.244943440418755,0.806506072892767
"active.ingredients..PVP",-6.13300590891036,6.21293419339282,-0.98713517928977,0.323604160991227
"Rubus.Idaeus.Fruit....ingredients.from.organic.farming",5.53273122381443,7.61159430454781,0.726882043688102,0.46731801415874
"PEGs",1.15904302520427,1.01215875175453,1.14511979785297,0.252191420154949
"base",0.150642193541493,3.194155770254,0.0471618181381034,0.962385354074633
"medicinal.ingredient..Potassium.Nitrate",0.126750110338168,4.6778641915862,0.0270957225663253,0.978384015461212
"Cinnamal",0.0553651504292234,0.219897571531779,0.251776998006648,0.801219457268148
"active.ingredients..Sodium.Fluoride..ingredients..CI.77220",-0.46640483496608,4.53116215534033,-0.102932717695037,0.918018772004226
"medicinal.ingredient..Sodium.Fluoride.non.medicinal.ingredients..Glycerin",-2.71918205082541,4.78198387479156,-0.568630535364141,0.56962175438097
"Peucedanum.Ostruthium.Leaf.Extract",-9.32860352935339,3.67275936015163,-2.53994411683107,0.0111044740919502
"Ophiopogon.Japonicus.Root.Extract",-376.679464808339,101.684277791338,-3.70440222412069,0.000213218502873977
"PEG.3.Tallow.Aminopropylamine",-0.0534740049819812,1.14767712108389,-0.0465932482225306,0.962838495809093
"Glycol.Montanate",-4.97500559327413,9.20927780748307,-0.540216692044152,0.589061599375183
"Nicotinyl.Alcohol.HF",18.1145372996485,10.2781585901056,1.76243021946428,0.0780321743488849
"active.ingredient.sodium.monofluorophosphate",5.0715405734146,3.6854102374236,1.37611290105929,0.168822534411285
"Mentha.Piperita.Oil.inactive.ingredients..Aqua",0.240986976261241,8.18029526836817,0.0294594471660573,0.976498845341866
"Na.monofluorophosphate",-7.40994716643661,30.0844705396182,-0.246304722454014,0.8054522362836
"Sodium.Benzoate.",2.4189875172748,2.2810213942858,1.06048436167001,0.288954099527509
"L.limonene...ingredients.from.organic.farming....natural.component.of.fragrance....made.using.organic.ingredients",13.0765510608299,8.20753314863211,1.59323767860861,0.111143652743131
"active.ingredients..sodium.fluoride.1",-1.33540481794192,4.21465647849944,-0.316847843888185,0.751366754227768
"active.ingredients..Sodium.Monofluorophosphate.other.ingredients..Dicalcium.Phosphate",-0.949626129317207,4.44811782258859,-0.213489427931693,0.830950297986795
"Stevia",-2.95270465428155,3.43510674514467,-0.859567074139698,0.390051704646816
"Sesamum.Indicum..Seed.Oil",358.054538520863,100.434555706169,3.56505324291359,0.000365757623771011
"colloidal.anhydrous",-2.27221408957216,2.30754893339593,-0.984687282981354,0.324805418604657
"lauryl.alcohol.sulphate",0.957069195584047,3.86196999300581,0.247818910379246,0.80428044272604
"Perfection.Toothpaste..Glycerin",-0.80413700084348,1.81900706957419,-0.442074697945906,0.658446275733187
"Shuang.Huang.Lian",-1.67050920324757,3.22358004464492,-0.518215518185334,0.604321247951558
"Glycerin..certified.raw.ingredients.from.organic.farming",1.98219935961733,7.20437305414004,0.275138356206894,0.783216557832514
"Strontium.Acetate.Aqua",0.0697301146552474,3.46818392770619,0.0201056564786533,0.983959554536765
"Citral..ingredients.from.certified.organic.agriculture...from.natural.essential.oils",17.3902002583242,12.8124958002986,1.35728436749372,0.174726510776108
"Ethoxydiglycol",4.87638154905278,4.09491303281726,1.19083885542201,0.233749738050236
"Citral..organic.farming.ingredients....naturally.present.in.the.essential.oils",-17.9920984344708,12.2281931788714,-1.47136197239332,0.141229861842386
"bristle..toothpaste..active.ingredient",2.18296176465,6.67409205473688,0.32707996035216,0.743615373375451
"Red.3",-0.496055824343163,2.1637253683732,-0.229260067656426,0.818672243261329
"active.ingredients..Disodium.Pyrophosphate",0.422652455812138,3.16140899102824,0.133691166505689,0.893649920553652
"Fish.Oil",-0.985166833631066,4.00972583746474,-0.245694312670007,0.805924741487106
