"","Estimate","Std. Error","t value","Pr(>|t|)"
"companyBrand 1137",0.582893587342557,3.45769284778375,0.168578764223135,0.866130642122351
"companyBrand 1138",-0.855846126250053,2.01369010715651,-0.425013820750491,0.670833726152683
"companyBrand 1139",11.4304435817054,3.45436687459534,3.30898367100755,0.00093893142636075
"companyBrand 114",4.46934771221787,1.7293309919108,2.58443741141742,0.00976473962086464
"companyBrand 1140",2.50633897479014,2.44369089889763,1.02563666129819,0.305082213424367
"companyBrand 1141",2.13793709679717,3.45656162187442,0.618515545410068,0.536246532235735
"companyBrand 1142",2.66578042110785,3.45433697659673,0.771719852223051,0.440294581184652
"companyBrand 1143",-0.932174236362026,2.44768334718565,-0.380839391432655,0.703328732278623
"companyBrand 1144",0.852756514377071,1.99731089221637,0.426952317588768,0.669421221232913
"companyBrand 1145",-2.7752680673268,2.01264560187788,-1.37891542591371,0.167944866115914
"companyBrand 1146",2.24166478086374,1.99558732407742,1.12331079367829,0.26132653645936
"companyBrand 1147",0.333886989848122,2.44641624814742,0.13648004099914,0.891443942901341
"companyBrand 1148",-2.67483932879218,3.45603932510933,-0.773960906451075,0.438968168558131
"companyBrand 1149",-2.25164256711772,3.4565269811992,-0.651417616400767,0.51478860749826
"companyBrand 115",7.9793462715423,1.54924544838417,5.1504726251509,2.63680870988022e-07
"companyBrand 1150",7.04236110894961,3.45409433354005,2.03884446367508,0.0414860043552968
"companyBrand 1151",0.258123422839369,3.46896707901551,0.0744093031037424,0.940685866376885
"companyBrand 1152",-2.64678150635489,2.45142677057947,-1.07969021882275,0.280300443934455
"companyBrand 1153",-1.51225722327905,3.45311319671412,-0.437940240336769,0.661436975513459
"companyBrand 1154",0.167766171281865,2.48025026391869,0.0676408238807328,0.946072610892855
"companyBrand 1155",5.03973370989945,3.46078301273778,1.45624088287251,0.145350507554899
"companyBrand 1156",-3.92447315924829,3.46533197075828,-1.13249558552093,0.257447300036115
"companyBrand 1157",-3.15788043904716,2.46528620653313,-1.28093867181775,0.200238357838144
"companyBrand 1158",-0.224672070311363,2.46497991822854,-0.0911455986517019,0.92737832359605
"companyBrand 1159",-2.75657509893132,2.44664840924587,-1.12667397919302,0.259901416713631
"companyBrand 116",-1.65747677995742,3.46253837994908,-0.478688348858618,0.632168511735997
"companyBrand 1160",4.96520308309159,3.45423618590588,1.43742431491825,0.150621847394806
"companyBrand 1161",0.94946524524057,1.42510811926222,0.666240850365871,0.50526914321272
"companyBrand 1162",2.88156738211828,3.45859951744897,0.833160175840102,0.404769906221596
"companyBrand 1163",-2.06582783098591,3.45440352390442,-0.598027363245321,0.54983222934403
"companyBrand 1164",-1.49832269624693,2.00040703007239,-0.749008913547315,0.4538655623692
"companyBrand 1165",-3.92169074482341,3.46134511189518,-1.13299616711036,0.257237031546027
"companyBrand 1166",0.64702224498918,3.46246705866267,0.186867408130399,0.851767547771403
"companyBrand 1167",45.7299126497958,1.73007194220412,26.4323763273889,5.78755177370897e-150
"companyBrand 1168",-3.32303716950387,1.7396957720506,-1.91012545003025,0.056139331777023
"companyBrand 1169",-6.23579714815159,3.46149180341593,-1.80147679159542,0.0716512268528993
"companyBrand 117",-0.594910244068203,1.73351210577835,-0.343182053407748,0.731467127000648
"companyBrand 1170",8.03076312633464,2.44596532923425,3.28326940302494,0.0010288506665167
"companyBrand 1171",2.20398575768208,1.16101726373948,1.89832298495144,0.0576759633451225
"companyBrand 1172",7.49035117779943,1.31291207184486,5.70514304684111,1.18814087431414e-08
"companyBrand 1173",0.670548024328095,3.46254592244514,0.193657510787488,0.846447128627198
